comment_id,author,text,published_at
UgwUVtbq56UuAa7TZI14AaABAg,@JesualdoMatos,iupi,2021-11-25T17:20:33Z
Ugxho1YmXnH-Z46xJ-94AaABAg,@explorewithsravs2276,Brawl stars,2021-11-25T17:20:31Z
UgzObWzrufvnZIeNqYJ4AaABAg,@jovertvinas3474,"Im from General Santos City  Philippines and i am fond of seeing your videos i hope i can win $10,000! .. hope you can see this comment.",2021-11-25T17:20:30Z
UgxY-UhfbRoXLR2NoSZ4AaABAg,@animelovers2331,What the heck😱,2021-11-25T17:20:30Z
UgyUyvTvMsYCpmQRGz14AaABAg,@nurzhanmukhitdinov9996,I play brawl stars,2021-11-25T17:20:30Z
UgxdbUP1z3y60JHJguh4AaABAg,@Tony489,36 milions views in 20 hours woow,2021-11-25T17:20:29Z
UgxZ7tshAD5OLUFec0J4AaABAg,@imdadali5146,BSG baby Squid Game 🎯  Target it and will land on  Moon,2021-11-25T17:20:29Z
Ugw2m0GvWNsRgcUqi3x4AaABAg,@jakegold8786,"Bro never stop you are amazing 👏 ❤ 
You bring sunshine to all of us
That's why I'm subscribed and so should evreybody else",2021-11-25T17:20:29Z
Ugz3NG6VJ_h3J4gtIzh4AaABAg,@Forniteloverforever,And I subscribe,2021-11-25T17:20:28Z
UgyyC6Obx4AxP-oh7MZ4AaABAg,@Lakshmi-3lux,This is incredible,2021-11-25T17:20:26Z
UgzxvZ_Y37nwpRsnB5l4AaABAg,@Little_ashy,this looked really fun and i wish i could participate in this,2021-11-25T17:20:26Z
Ugx3KFuejKtK7HEAvjh4AaABAg,@aspankingburito6960,This could be life changing 👏🏻,2021-11-25T17:20:25Z
Ugx_hmaN_uCLEMGrXP94AaABAg,@DatBoyJaden,"This is absolutely INCREDIBLE AND CRAZYYY! this man deserves the world, WOW!",2021-11-25T17:20:25Z
Ugw5uSwCkTTmzJj8AjB4AaABAg,@Retaj-vk2ff,Me sadskraed,2021-11-25T17:20:24Z
UgyICYGPNMGpyPO8-vR4AaABAg,@marioalvlue8349,You play bralw stars ?,2021-11-25T17:20:24Z
UgxzYLh_F70kD2iKIwp4AaABAg,@ericaisidoroisidoro135,4:38 NIGHT FOXX :00,2021-11-25T17:20:23Z
UgxOHh-62_EKjbYueOR4AaABAg,@bestjess1943,we all knew it was coming,2021-11-25T17:20:22Z
UgywbaTfpwcVQQqrtWl4AaABAg,@kanujrajwanshi600,this guy is really insane.. 😍🔥,2021-11-25T17:20:20Z
UgxojDQkYEioYZWAnpd4AaABAg,@bearluvshoney5658,I love this,2021-11-25T17:20:20Z
Ugzp7xct2ErvPAM3Msx4AaABAg,@gustavhallsund7089,You’re awesome man,2021-11-25T17:20:19Z
UgxP40iQr9lS4jiwdU54AaABAg,@mundoinversor1738,No sé inglés pero lo veo JajaJj,2021-11-25T17:20:19Z
Ugyi3Yf8HcIr09uKBPN4AaABAg,@ramankanoujia8146,😂👍👍👍👍👍 superb,2021-11-25T17:20:18Z
Ugy5WvgHjcgeiKFTC2F4AaABAg,@-sunny-429,So much respect to this man and his team! I love this!,2021-11-25T17:20:17Z
Ugw5icMZiBjzOOaZo1Z4AaABAg,@Blin88w,It's perfect!🔥,2021-11-25T17:20:17Z
UgyQEPTf8HTAMBcZF1l4AaABAg,@mnyafu,squid game but YouTuber version,2021-11-25T17:20:16Z
UgzCgO1IcYv1Prl1R3x4AaABAg,@ayaankhnn,I need for money 😔,2021-11-25T17:20:15Z
Ugy9I9vTLVl1Ybi-NbZ4AaABAg,@fryx_gaming,Ok,2021-11-25T17:20:14Z
UgwLTzQxiBONAaOuwpN4AaABAg,@v33dc,You did such a good job,2021-11-25T17:20:14Z
UgwMSM5yb7y9Y5tXal54AaABAg,@adanellylacayo8759,MANTENEME CHELITO LINDO,2021-11-25T17:20:13Z
UgwvRfudbTo76Eg-EaZ4AaABAg,@Turk66460,Love all your shows. I really would love to win.,2021-11-25T17:20:13Z
UgwKn6yuU4q5ElEGzNZ4AaABAg,@kevengd7849,Man really did it,2021-11-25T17:20:11Z
UgyDnVxMBeUYqzYxMhJ4AaABAg,@turshajsolanki2232,Op 😍😍😍,2021-11-25T17:20:10Z
Ugx6OgahygmKyc0MLud4AaABAg,@jubidasharmin2601,Love from Bangladesh ♥️♥️🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,2021-11-25T17:20:10Z
UgxbcxC0K19o6c70M6p4AaABAg,@ahmedmadkour,ابنك مجنون يا حج 😂👊,2021-11-25T17:20:09Z
UgyBCOUcOqOQ9e9uGvt4AaABAg,@chunky2004,What if they Slip and fall off the sides on the platform game?,2021-11-25T17:20:09Z
UgxToNRs6pqeti-wcTx4AaABAg,@incognito7235,Espero que entre esta semana         lo saquen en español,2021-11-25T17:20:09Z
Ugwj8QJvYom-uBMOez14AaABAg,@yumkin43,"Please someone gift me a skin on fortnite Im new and people keep bully me cuz im default
My username: b3rniegamer",2021-11-25T17:20:08Z
UgxCx8rYzNJ1m_OSJtR4AaABAg,@thehunk838,Insane,2021-11-25T17:20:06Z
UgwTDA0aWWq7HGfg9tZ4AaABAg,@adanellylacayo8759,TE AMO MR BEAST,2021-11-25T17:20:05Z
UgzvoX7Q-W1NtCXVA7x4AaABAg,@alittleofsomething,"OK listen up. This is much better, than the violent original Squid Game.",2021-11-25T17:20:03Z
UgwLotqzB8NrPZpQjDN4AaABAg,@tamasotvos3359,9:50 the guy is almost fell of,2021-11-25T17:20:03Z
Ugyz-qk3Mpp9kao_q2h4AaABAg,@HyperBolt-vm1rv,I WAS WAITING FOR THIS!,2021-11-25T17:20:03Z
UgzSi1GMXwFHKBTNvUd4AaABAg,@Forniteloverforever,Is op,2021-11-25T17:20:03Z
UgwRM_DGSnW66QIu3TJ4AaABAg,@wschang75,I know brawl stars i played it for 2 years,2021-11-25T17:20:01Z
Ugwa1Cn9X1fOFSbjYH14AaABAg,@TheBasHaz,R2h,2021-11-25T17:20:01Z
UgxttjcjN_DkTjSkDxV4AaABAg,@TRAPSTAR.inc.,Español,2021-11-25T17:20:01Z
UgzQL9aNyU9NJxOw_kZ4AaABAg,@KatyM1998,🙌🏻🙌🏻,2021-11-25T17:20:00Z
UgyJgpjsK7PIYUZBAap4AaABAg,@shannyxo3140,wHAT IF IM ALREADY SUBBED?,2021-11-25T17:20:00Z
UgzKW2qUopbdb6Zodxh4AaABAg,@Jennifer-yz6uq,Fooling people . 500k dollars. Do u have earned such amount from utube ever,2021-11-25T17:20:00Z
UgzaGi6XWYoI4G3kIz54AaABAg,@pravinbhaitundiya6127,Helo mr Beast My nem ais Savan Mykantrre Inadia🇮🇳 Tha Go Inadia Rikvestyu😞😞😞,2021-11-25T17:19:58Z
Ugz6bEB6FlOohCLNnwl4AaABAg,@ahmadwali2656,Wow amazing job🤩😎,2021-11-25T17:19:56Z
UgxztKPXbR6eF7UWCyJ4AaABAg,@TRAPSTAR.inc.,Español,2021-11-25T17:19:55Z
UgxgM8SRNQi2-eh-H_d4AaABAg,@gugrencio946,Thank you for brawl👍👍👏👏👏,2021-11-25T17:19:53Z
UgxtAPOGtybT3C_TJM94AaABAg,@yeobo,So happy he won,2021-11-25T17:19:53Z
UgzxKCcMOI3kpWkZanZ4AaABAg,@whatismyname2070,"Mr.Beast less than a year ago you only had 51 Million u r growing almost as fast as beluga!

Mr.Beast GAS GAS GAS U GOTTA STEP ON THE GAS GAS!
Me: Reeeee I was in 21 Million the more you get the more bragging rights YOU CAN DO IT MR.BEAST!",2021-11-25T17:19:52Z
UgzSvQ-4Dp_qwJNQk7F4AaABAg,@jossueflores782,"I don't understand why the last game, the squid game, they didn't play 🤔",2021-11-25T17:19:52Z
UgxmD2dGI1F0t50o3FJ4AaABAg,@TRAPSTAR.inc.,Español,2021-11-25T17:19:50Z
UgwaTKJkE1Rs5tdCcGZ4AaABAg,@lovesongs4776,I love your vids they are r really cool,2021-11-25T17:19:50Z
Ugw2OZ47H3rOXk6_Qld4AaABAg,@ahhabsk,Thannk you,2021-11-25T17:19:49Z
UgyMraQPvd4qGli-jXR4AaABAg,@ll-ms4um,good  good  good,2021-11-25T17:19:48Z
Ugy5dFXZtZb3EA7JlBZ4AaABAg,@valliansnip3640,It would be fun to rewatch the series again😁,2021-11-25T17:19:48Z
Ugy7KqE9HF3f-dZOAf94AaABAg,@zen1098,WHOS THE 067 THOUGH?,2021-11-25T17:19:48Z
Ugyjtvk9aAEqqApWj8V4AaABAg,@katiecastro4041,368 got on my nerves omg,2021-11-25T17:19:46Z
Ugy7Hx7O8Vf0ezXxcyB4AaABAg,@bradleybolanoshjkkloooo4237,I want to play Watch STARZ,2021-11-25T17:19:45Z
UgxRnyU16wkL60x7G3t4AaABAg,@Itz_me_tanjiroo,i sub,2021-11-25T17:19:44Z
UgxA3dd_KmxplvXOPlV4AaABAg,@TRAPSTAR.inc.,Spañol,2021-11-25T17:19:44Z
Ugz_1PkSPlkskyl2QJl4AaABAg,@mrbeesteu,First seeing that dude who won i know it that he was gonna win,2021-11-25T17:19:44Z
Ugy7RlZNuXQiMdZLA454AaABAg,@sibubarman90,Please help me .....,2021-11-25T17:19:43Z
UgyD6IEftbFTffc_CcR4AaABAg,@eddiekollo9979,Finally,2021-11-25T17:19:42Z
UgxQGMgMLNg2f7eDsSN4AaABAg,@flamingfuryFox,Thank you for the coin I will be trying to get my power level 10 with those,2021-11-25T17:19:42Z
Ugw6qjq8g1flqFMXNGt4AaABAg,@yagirlnebs,"Toughhhh, 36 million views in 20 hours? 😂",2021-11-25T17:19:41Z
Ugz7pLyOOhNIKcuqpLJ4AaABAg,@theseargentbear5450,Ed sheeran was a true hero 😔,2021-11-25T17:19:40Z
Ugw0UJ7XeJx6uefuWJF4AaABAg,@xD7oOoM501,i can't belive this happend wow,2021-11-25T17:19:39Z
UgybgZJgfIE8Ge4gMfZ4AaABAg,@MAJINKIT,Jm9???,2021-11-25T17:19:38Z
Ugx31QxsA8QT1CD6PyF4AaABAg,@realharryhill,He gone done it again,2021-11-25T17:19:37Z
UgwqIKZYiRjdYpecSuF4AaABAg,@MrFactualGamingOfficial,Yo Jimmy my G how yah doing,2021-11-25T17:19:36Z
UgzoElfG5Gi9iodOMQh4AaABAg,@CookieWhite1400,epic,2021-11-25T17:19:36Z
UgwduI_mrfDY6OUSo2d4AaABAg,@administratorshan,This is the biggest thing you have ever done! hats off!,2021-11-25T17:19:35Z
UgzumoO-viUHW7brSMl4AaABAg,@flotrater2099,mr beast thank you for the coins in brawl stars,2021-11-25T17:19:35Z
UgzVT5bZ19WJIHWW6CZ4AaABAg,@remotecontrolmichigan8932,This was awesome. I subscribed and if I win I’m going to use it as a down payment for my family’s first house.,2021-11-25T17:19:34Z
UgzmkviPO2s9FE_zFyB4AaABAg,@ugandanjudo6714,Very fun to watch,2021-11-25T17:19:34Z
Ugyc4moZBnhdwJAiWQZ4AaABAg,@conetic,Am I the only one who keeps coming back?,2021-11-25T17:19:33Z
UgxcdXWCAsm2B4BM0hJ4AaABAg,@amityadav_official,12:33,2021-11-25T17:19:33Z
Ugz1MuiMg6RaqMol_Dh4AaABAg,@СтёпаКубрин,Это очень круто,2021-11-25T17:19:33Z
UgxoDfgish48EXwV0Rt4AaABAg,@SVw_1,love your vids your squid game sets are amazing.,2021-11-25T17:19:33Z
Ugx2NB33BaUj8hLq6SR4AaABAg,@rahulrai3184,What about us we have subscribed your channel many years ago,2021-11-25T17:19:31Z
UgwBfZ2r-cFFY5LbDzZ4AaABAg,@Minedscorpion,imagine mrbeast recreates the same in round 6 and puts a real shot,2021-11-25T17:19:31Z
UgxXoWyGtok09-8KfG54AaABAg,@augustocastiglioni3145,When am I getting the 10 grand? 😩😭,2021-11-25T17:19:27Z
Ugz6UzT2iiHtiNWVGhx4AaABAg,@amityadav_official,03:4412:33,2021-11-25T17:19:26Z
Ugy_JvBc_P2StJhoBmd4AaABAg,@lelihisawesomethings6462,I’m sub,2021-11-25T17:19:25Z
UgxedDEv_mjlw_IP_QZ4AaABAg,@jakegold8786,@mrbeast is the most enjoyable you tube channel to watch,2021-11-25T17:19:25Z
UgzkuAmCIMt49xH9Eal4AaABAg,@Dailystreetbikelife17,10:47 the way 2bestie look at each other,2021-11-25T17:19:25Z
Ugw4f0kY9aMGR_pCXHx4AaABAg,@angelquispe5048,Yo quería estar ahí :c,2021-11-25T17:19:23Z
UgydzgGrHU2XNQWr4b14AaABAg,@atxmicFN-_-,I can’t stoping watching it 🔥,2021-11-25T17:19:21Z
UgzhLB7-jzCcnCCQE1Z4AaABAg,@Farhan79866,"Enjoyed watching and keep making more such videos and entertain us Mr beast you are awesome❤️❤️❤️
Love from india 🇮🇳",2021-11-25T17:19:21Z
UgwrH2Ch5qI0ONdMziZ4AaABAg,@s0nicbatdude74,i love you hoo ever wins the mony gg,2021-11-25T17:19:20Z
UgxgZArgMlHE4KfrdkF4AaABAg,@nichancizzy8011,My 5th time watching this I can’t have enough 😭,2021-11-25T17:19:20Z
UgxE0XnkNC8H3pZnyId4AaABAg,@giulianacabanas2128,Pero soy de paraguay,2021-11-25T17:19:20Z
Ugx8lLebITOOTwpWpqh4AaABAg,@gggtyut5160,Gr8,2021-11-25T17:19:20Z
Ugw-KAVGpUwazT6vU_p4AaABAg,@kimmiekakez7798,That was pretty awesome! Congrats to all the winners!,2021-11-25T17:19:20Z
UgzSFmZcw1tbDBKeVuZ4AaABAg,@lovesongs4776,Hi MrBeast,2021-11-25T17:19:19Z
Ugx8Y6mRW7gMY766KjB4AaABAg,@endher1499,En español rápido,2021-11-25T17:19:19Z
UgyQ6wR4fvStAJ2RJFR4AaABAg,@dispholidus1290,huge respect for mr. beast,2021-11-25T17:19:19Z
Ugyoh0gQNAhhLdwgXaZ4AaABAg,@amityadav_official,So sweet 😋 💖,2021-11-25T17:19:17Z
UgyIBH73wy-akC2c2-F4AaABAg,@ahmadwali2656,🤩,2021-11-25T17:19:16Z
UgyUSdM-bYP-_iFCIal4AaABAg,@sb-hf7wk,mrbeast=greatest youtuber in history,2021-11-25T17:19:15Z
Ugxh7UVBFkk6sMlweht4AaABAg,@adrianmateovianavillagran7030,"y es aqui  donde le agradezco a mi mamita y al de arriba que me dieron la virtud de entrar a un colegio que te enseña ingles, jkasjksajk",2021-11-25T17:19:15Z
Ugzyum8WbMJuKOCg9Ap4AaABAg,@OliWasHere0980,Hi,2021-11-25T17:19:10Z
UgwCZ02j6Hc80iPKa9F4AaABAg,@fazeflix705,I play brawl stars i have 17k trophies best game,2021-11-25T17:19:10Z
UgxPDyOCCb4kv7NRq1d4AaABAg,@bigmanpoggers3894,THIS IS SO POG CHAMP,2021-11-25T17:19:07Z
UgzXLzv4QdDhlWnF8Ux4AaABAg,@h_.159,ترجم الفيديو للعربيه !,2021-11-25T17:19:07Z
UgyxK8F5ty3eLe9Wqpd4AaABAg,@R4kiflash,Plus this was a very good vid,2021-11-25T17:19:07Z
Ugwf1qJK1kdRQGABEf14AaABAg,@wihan_.b,Player   079 won,2021-11-25T17:19:06Z
UgyDbhZdSc7NdM2Pi5R4AaABAg,@josuegironpena2864,Ponlo en español porfavor MrBeast espero veas mi comentario,2021-11-25T17:19:05Z
UgyVPNlkCRydPhDIlqp4AaABAg,@hidden4275,happy thanksgiving,2021-11-25T17:19:04Z
Ugx6jX2wOxA6yn3bqAR4AaABAg,@gloriamecollari5301,We all waited for this,2021-11-25T17:19:03Z
UgxXdB4FVBpLZBdSm514AaABAg,@palanquinnn,OK BUT AS A BRAWL STARS FAN I HAVE THE RIGHT TO SAY WHY TF IS THERE A BRAWL STARS LOGO ON EVERYTHING IS IT SPONSORED OR SUMN,2021-11-25T17:19:03Z
UgzN0UZ-CoOMT21yxRl4AaABAg,@fery5461,Спасибо за 456 монет,2021-11-25T17:19:03Z
UgzZAmQ8KNTv4OtDMVB4AaABAg,@kevinbell854,O67 tho .,2021-11-25T17:19:02Z
UgzrGiCTiFLKcx_fBKR4AaABAg,@eman4114,Eid thank Brawl stars,2021-11-25T17:19:02Z
UgzjxfR_RnkZQPnHWAR4AaABAg,@gokugamer8909,"great, hope to see you soon in spanish",2021-11-25T17:19:00Z
UgzXL-c_ex1Rp5Pc8r94AaABAg,@treyscott3970,Guys he actually did set the people on fire I was a undercover detective there mr beast I am coming for u u murder,2021-11-25T17:18:59Z
UgzMMJWQ2oF-0LBQMsx4AaABAg,@ascczypher4154,The tug of war set is just amazing,2021-11-25T17:18:56Z
UgzcxfAdqWp6BiGQwLd4AaABAg,@Skatebros,The bonds made during all games was emotionally incredible.,2021-11-25T17:18:56Z
Ugw978SrLiWgM-_YlKN4AaABAg,@Ghostyca,13:27 dangg...Sad,2021-11-25T17:18:55Z
UgxPO4mZ5VsMKVDiAax4AaABAg,@avrilmari189,How can I get one of those Mr.Beast Squid game chairs 🪑 😏 💰,2021-11-25T17:18:55Z
UgxUU54HqgabH90eqL14AaABAg,@ugandanjudo6714,Awesome work,2021-11-25T17:18:54Z
UgwRTAxWGSxD-y2iFE94AaABAg,@DevranEDlTZ,where albert or Flamingo,2021-11-25T17:18:54Z
Ugyf0SgWfO_Wm9gyThl4AaABAg,@algimantaszukauskas9985,i am a pro at brawl stars,2021-11-25T17:18:54Z
UgyZKcsOm7uUfF_-c8p4AaABAg,@jaydendonnelly2768,Hi,2021-11-25T17:18:53Z
UgxmR7PWzo49OBMhneV4AaABAg,@acrobatete,I play brawl stars but i prefer to watch mrbeast videos,2021-11-25T17:18:52Z
UgzV_uWh4w0YayUQktx4AaABAg,@R4kiflash,Let's try to get Mr Beast 80 mil before the end of the year,2021-11-25T17:18:52Z
Ugwq_CI3BwvC95Tzm3N4AaABAg,@defireleaf,"Yo Jimmy do got that drip tho, mans be looking super fresh",2021-11-25T17:18:50Z
UgzHXeYp7GXIR8VtZAd4AaABAg,@dezmond588,It was 500k for a game of tag,2021-11-25T17:18:50Z
UgxzAQ6efeHO89Ms4dJ4AaABAg,@akgo2684,Okay guys what's 067s IG,2021-11-25T17:18:48Z
Ugz1lqbvLtsTumno2Q94AaABAg,@shaheer9852,36m views in less than a day,2021-11-25T17:18:48Z
UgxavDa9iECj0jmi27R4AaABAg,@akaahri,I would love to play.,2021-11-25T17:18:46Z
Ugy0E7gMPU_GiSm3PCt4AaABAg,@woron2289,В бравле,2021-11-25T17:18:46Z
UgxdkLJpCzSv8KhRbxB4AaABAg,@aidanm8520,36 million views in 20 hours…incredible.,2021-11-25T17:18:44Z
UgxscOtUHBrLFx9wxUB4AaABAg,@Emos_gameplay,Its still scripted lol,2021-11-25T17:18:44Z
UgzQz9klX70grrWqmql4AaABAg,@harishatzinaoum2253,BABY SQUID GAME FOR THE WINNNNNNN!!!!!,2021-11-25T17:18:42Z
UgwFKNC3bjT9rUl0K7p4AaABAg,@davidc.3874,Brawl stars,2021-11-25T17:18:40Z
UgwpH_f8yND3mAAI8ht4AaABAg,@zoyakhan8137,i loved this more than the actual squid gameeee,2021-11-25T17:18:39Z
UgylK_M3JmWcS4GlIsp4AaABAg,@munymike69420,13:35 was a real bro moment ✊🏻❤️,2021-11-25T17:18:39Z
UgyzLCtXZvzC-Zkhj_N4AaABAg,@Batelli_1,Post an unedited version,2021-11-25T17:18:37Z
UgzhguAO_uYaxuv0TJx4AaABAg,@_____neeraj07______,FINALLY NEW VERSION OF SQUID GAME BY MRBEAST 😇,2021-11-25T17:18:36Z
UgwJSONKQ-kpCmQ5gvF4AaABAg,@GTAking123,"Jimmy just spends $3‘000‘000 to entertain us, what a warm-hearted guy",2021-11-25T17:18:35Z
UgxOHlZRkmWlT4XowGt4AaABAg,@acrobatete,I play brawl stars but i prefer to watch mrbeast videos,2021-11-25T17:18:33Z
UgyiLgDaUvwER3cxMoR4AaABAg,@susanmitchell3810,Finally has been mad,2021-11-25T17:18:30Z
UgxGYpRXot6Sn2CPOip4AaABAg,@ikeriker8905,<3,2021-11-25T17:18:30Z
Ugz6mSp41YAps8HAOK14AaABAg,@Forniteloverforever,Is lagndary  I buy with gems,2021-11-25T17:18:30Z
UgxlwRpVy5ADHIJbJJ94AaABAg,@05nabi,10k give me,2021-11-25T17:18:29Z
Ugzt4tLZ78oMxIPnfm94AaABAg,@yannickmartinez9831,The guy at 09:47 almost fell off,2021-11-25T17:18:29Z
UgyQTMnFGKSebDk45_R4AaABAg,@حيدركيمنك-و9ي,❤❤❤❤❤❤❤❤❤,2021-11-25T17:18:27Z
Ugze7hsG5ZlGsMUPXJF4AaABAg,@stjepanp21,🤑☝☝,2021-11-25T17:18:27Z
UgwWbcnQhVKR4o6_k8d4AaABAg,@disxonherrera3032,Thanks for tour videos 😜👍,2021-11-25T17:18:26Z
Ugy6q4gwPqjnARb2JrB4AaABAg,@LightsOutCorrection,You should have played *fly me to the moon* on red light green light.,2021-11-25T17:18:24Z
UgwVcj4_Nih4WSoPzAp4AaABAg,@taniasmith5079,Done,2021-11-25T17:18:23Z
UgzTVbfYCnSK0OsIcqB4AaABAg,@mohit6476,Now I can trust Mr. Beast sir can create marvel universe.,2021-11-25T17:18:22Z
UgyCvv_q35798pnuhWZ4AaABAg,@Light-oo3vu,36m views in 20 hours is the craziest views in the shorter time I've ever seen,2021-11-25T17:18:22Z
UgzCB0eFzsHBsgqFvx94AaABAg,@davidmirtsyn4316,This is on another level,2021-11-25T17:18:22Z
UgwFI7LvHC0deL7wIFx4AaABAg,@Barbzies,Then who is 001????,2021-11-25T17:18:21Z
Ugx6g9sehEcGOY7zwLt4AaABAg,@adonestello9036,Ñ,2021-11-25T17:18:20Z
UgxU9ieDiKucNTxvEQ14AaABAg,@silipyhamid,I subscribe,2021-11-25T17:18:19Z
UgynFGktxuaF0DTW3OB4AaABAg,@hyunjungkim8287,I subscribed to you(MrBreast),2021-11-25T17:18:19Z
UgzzGObPfGqauVU21GZ4AaABAg,@wey_gains,"lol 456,000 (456) if you know squid game",2021-11-25T17:18:17Z
UgyFemQHS9Bi_4Qn3tx4AaABAg,@ChaseAndCaleb,hi mrBeast,2021-11-25T17:18:17Z
UgwSU-KPEGi7CqWtTiB4AaABAg,@Vi-pe3rg,Brawlstars😊,2021-11-25T17:18:17Z
Ugyuo3G0D-yaJyEHNl54AaABAg,@gino.ramirezzz,I love MrBeast.,2021-11-25T17:18:16Z
UgwIyWnG7Vsqmi82ceN4AaABAg,@vanyshh9512,epic,2021-11-25T17:18:16Z
UgyIp7fbBdYrc8-MYQx4AaABAg,@ynhaugen,wow,2021-11-25T17:18:16Z
Ugxx1Twr9tzyaHZEeGR4AaABAg,@The.Travis.Scott69,"In squid game they won  $38,460,271.20 in US dollars, and here they won $456,000… so they got more money than the actually show 👁👄👁 I’m dumb asf",2021-11-25T17:18:14Z
UgwLp1OtfuTcJXlWBZB4AaABAg,@leshaosintsev5364,"Привет,я с Рипа пригнал",2021-11-25T17:18:14Z
UgzI91TGqLtRL2NIVVB4AaABAg,@Impotency,let’s be fair we all knew the REAL main character was 079,2021-11-25T17:18:13Z
UgzeTtGERr7Wse1k3zZ4AaABAg,@rahulvalmiki6422,36M+ views in just 19 hours Are you kidding me,2021-11-25T17:18:13Z
Ugzx7wcrdDq5-cS26Bt4AaABAg,@Sydfxs,002 is on our hearts,2021-11-25T17:18:10Z
Ugycq-s3YykDS2q-6qR4AaABAg,@건열-v4b,난 한국인이다 오징어게임을 잘 만들었다 정말 즐겁게 봤다 구독 한다,2021-11-25T17:18:08Z
UgyJ3UhI1IK-X7zyooF4AaABAg,@lavish1295,:0,2021-11-25T17:18:06Z
UgwvYfeBnrvJ4-o_VOh4AaABAg,@barnabyatkinson4913,Can you please come to the uk,2021-11-25T17:18:05Z
UgxUe5-H_6uz7m8smVV4AaABAg,@6.thariakhumlo588,Subscribe and notification on!!!,2021-11-25T17:18:04Z
UgwhDGYTETX2LxxBtq54AaABAg,@Forniteloverforever,I have spike,2021-11-25T17:18:04Z
UgziVh-0jSvoM22Qx1x4AaABAg,@benjajimene8863,Wow,2021-11-25T17:18:03Z
UgybpsOnEUZQszPADAB4AaABAg,@Levinspaans,This is better than the real show,2021-11-25T17:18:03Z
UgwA2H3iJFQli6kVBkF4AaABAg,@theandyt9554,No speak inglish,2021-11-25T17:18:03Z
Ugwi-WTY8kLNYtmgnZ54AaABAg,@neymarmukori9077,wow... officially best youtuber,2021-11-25T17:18:00Z
UgxKm_R0Nqi_zUD7Bml4AaABAg,@zemtbrawlstars8473,Bruh,2021-11-25T17:17:59Z
Ugza_xJSNkkcwTIpntp4AaABAg,@never_gonna_give_you_up_090,Your a legend man,2021-11-25T17:17:56Z
UgwigfIUNO6aKzbb_Qd4AaABAg,@anasslimane1372,"well, that's just crazy and amazing",2021-11-25T17:17:55Z
UgzBHmFfh8k1oFpuZ2R4AaABAg,@tbbforce246,Wow just wow,2021-11-25T17:17:54Z
Ugye0lXL5twPWkWD2bZ4AaABAg,@imbacon8934,RIP 02,2021-11-25T17:17:54Z
UgyX3LxzOZdUpqyOC7J4AaABAg,@bingo2004,If you make it more real you need to kill them😴,2021-11-25T17:17:53Z
UgyuboOmT2f1qJ00gbh4AaABAg,@6ix9inespike20,I just subed,2021-11-25T17:17:53Z
UgyugW0FMKd5tZiDHkF4AaABAg,@filipxvuletin6424,I play Brawl Stars 4 years😄😄,2021-11-25T17:17:52Z
UgyUs5d9kEM71qhdyWZ4AaABAg,@lewnoble1220,"Quality content, love squid game",2021-11-25T17:17:52Z
Ugyqkg-8ULAGtv7mts54AaABAg,@prime6134,10:00🤫🤫🤫,2021-11-25T17:17:49Z
UgyTz25PJ9PJqZyYY7d4AaABAg,@theandyt9554,In spanish pleas,2021-11-25T17:17:49Z
UgzrPkT0OLN7WXkAkid4AaABAg,@Thunder_131,i dont have a best friend bc my ex best friend is now bffs with my other friend,2021-11-25T17:17:49Z
UgyJi1hUFxdurLSiaLR4AaABAg,@kubi3458,Just wow,2021-11-25T17:17:47Z
UgzCEscVq1BewHGdbKB4AaABAg,@doegally,WHAT,2021-11-25T17:17:43Z
UgwkP2_qQIIIzJ1u2jt4AaABAg,@dangresvideos7289,Awesome 👌,2021-11-25T17:17:43Z
UgzI7eVOSupqroBM9Wx4AaABAg,@eliasgzz626,Recuerdo cuando esto era un meme y no una realidad,2021-11-25T17:17:42Z
UgyTCmPVl71IyKwycWp4AaABAg,@okh6072,omg real life!?,2021-11-25T17:17:42Z
UgyG18zq6KIa40Lpyox4AaABAg,@jakeetzyyy3683,Mrbeast is the best youtuber Ngl,2021-11-25T17:17:40Z
Ugz1NOrNltePaDl9lOJ4AaABAg,@kubi3458,Wow,2021-11-25T17:17:38Z
UgzxYW2h_dlmJ6SBbjB4AaABAg,@ajideepa1,MR BEAST I HAVE WATCHING U FROM 3 YEARS CAN U GIVE ME A 3 PS5 S PLSS,2021-11-25T17:17:36Z
UgyO3WlI6pKgup77INN4AaABAg,@sampokhagames6519,Imagine someone fall from the hight 💀💀💀and die fr,2021-11-25T17:17:33Z
Ugw1DL5wTfZuvaY8cR94AaABAg,@Corebrum,Brilliant,2021-11-25T17:17:33Z
UgzGAVColhoMflcp2BR4AaABAg,@alex-yf9bm,Bro 69 better win,2021-11-25T17:17:33Z
UgwLGHNO3kv3DTYhEPZ4AaABAg,@cursedspongebob7840,bruh this is trash i expected real squid game but nah no guns no bullets no blood what is this u feel me,2021-11-25T17:17:32Z
UgwzFEZBcKl4nedrQLp4AaABAg,@cviso,Estaría genial siquiera participar en algo así 😃,2021-11-25T17:17:32Z
UgyLQs5MFWbCsKYgaYF4AaABAg,@dangresvideos7289,Awesome 👌,2021-11-25T17:17:32Z
